"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Trinidad and Tobago","TTO","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","1019.426","2959.269","5526.169","-370.367","1617.147","2849.259","1301.785","1624.481","872.746","707.731","3355.305","2698.912","2959.269","3483.65","3278.298","2731.915","8166.409","7697.033","6376.913","7102.979","5757.19","6640.937","5148.468","1965.512","2896.93","3410.31","2786.92","2728.248","2915.265","2225.869","3556.99","3197.624","4858.775","4121.708","3274.631","3267.297","4316.059","2284.541","2541.231","3916.356","3854.017","3443.313","3567.991","4129.042","3333.303","4140.043","4151.044","5082.462","5177.804","5346.486","5496.833","5038.458","4481.074","5034.791","4554.414","5027.457","5705.852","","","","","",
"Tunisia","TUN","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","1393.46","1452.132","1507.137","1653.817","2405.552","2082.856","2416.553","2475.225","3006.94","3215.959","3094.948","3670.667","3986.029","3997.03","4220.717","4422.402","4807.437","5639.846","6068.885","6912.295","7425.675","7568.688","7425.675","8643.119","8144.407","7972.058","8782.465","7223.99","8459.769","8122.405","8808.134","11257.69","9955.905","11338.364","9684.547","9009.819","9992.575","9904.567","10432.615","10315.271","11224.687","11521.714","11452.041","11668.394","12170.773","12321.12","12335.788","12233.112","11980.089","11562.051","11507.046","10780.98","10832.318","11397.036","11862.745","13582.568","13193.866","","","","","",
"Turkiye","TUR","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","4473.74","5720.52","8566.112","8353.426","10498.621","11536.382","13732.915","16362.154","18610.025","19743.128","21965.33","26255.72","30740.461","35764.251","36721.338","39346.91","43919.659","50718.277","49126.799","43655.635","45085.765","45078.431","47872.685","49071.794","49016.789","50985.968","53791.223","62034.639","58925.023","63200.745","61334.242","59240.385","63112.737","71543.17","69280.631","77293.026","81092.038","79331.878","75488.862","77091.341","81876.776","76009.576","79658.241","78114.434","77351.698","76258.932","75917.901","76464.284","74539.109","68074.188","70428.402","74524.441","76948.328","77465.375","79434.554","91535.654","99383.034","","","","","",
"Tuvalu","TUV","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.334","7.334","7.334","7.334","7.334","7.334","7.334","7.334","7.334","7.334","7.334","7.334","11.001","11.001","11.001","11.001","7.334","11.001","11.001","11.001","7.334","7.334","11.001","11.001","11.001","11.001","11.001","","","","","",
"Tanzania","TZA","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","821.408","696.73","755.402","795.739","1030.427","1155.105","1338.455","1683.153","1569.476","1705.155","1672.152","2365.215","2031.518","3025.275","2152.529","2145.195","2658.575","1873.837","2079.189","1928.842","1727.157","1925.175","1965.512","1998.515","2178.198","2196.533","2137.861","2233.203","2185.532","1932.509","1881.171","2027.851","1947.177","1939.843","1785.829","2079.189","2082.856","2500.894","2046.186","1925.175","2027.851","2475.225","2867.594","3069.279","3296.633","4059.369","4349.062","3989.696","4169.379","3703.67","4481.074","5045.792","6182.562","7909.719","7763.039","9009.819","8045.398","","","","","",
"Uganda","UGA","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","385.035","374.034","399.703","407.037","454.708","561.051","674.728","740.734","905.749","1089.099","1349.456","1338.455","1298.118","1111.101","1118.435","1085.432","946.086","766.403","660.06","649.059","623.39","524.381","539.049","605.055","572.052","608.722","696.73","766.403","858.078","795.739","751.735","762.736","781.071","781.071","696.73","898.415","938.752","971.755","1111.101","1151.438","1254.114","1294.451","1305.452","1375.125","1459.466","1855.502","2222.202","2566.9","2596.236","2801.588","3248.962","3432.312","3201.291","3399.309","3707.337","4176.713","4437.07","","","","","",
"Ukraine","UKR","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119639.542","77590.053","59874.776","69951.692","52852.471","43846.319","43156.923","37410.734","29112.313","34334.121","41158.408","44711.731","46688.244","37183.38","38360.487","41411.431","39599.933","39493.59","38184.471","34759.493","32551.959","27601.509","29955.723","29490.014","33109.343","","","","","",
"Upper middle income","UMC","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","641086.361814195","686176.48898543","752909.877198857","804002.564220932","875911.691076847","928597.224838544","1017431.86819487","1090034.06576955","1180023.82699049","1293168.63509046","1439370.07934402","1586094.3664205","1721749.4405746","1873847.67683934","2001583.12102937","2119514.27408171","2248052.21915859","2350310.28670887","2512873.45878078","2549314.29450589","2598643.78083782","2604350.4538109","2640329.24357086","2635299.42740638","2595980.93698603","2634987.34372816","2699260.36930138","2585499.78903974","2632296.1286329","2676462.04865254","2543425.23496762","2604619.50868087","2081762.36862673","2082316.08184625","1956434.91852114","1994456.55959468","2038668.71446242","2104475.68489134","2115645.92623974","2125479.87301837","2182538.17457891","2210718.48603089","2177621.2011896","2290150.49308141","2470565.02568606","2482706.11087935","2553607.14272719","2543017.58094837","2679900.32597911","2646027.90078526","2806097.75378265","2933417.29505476","3048004.88219967","3137682.28374949","3198276.41105307","3210850.68256869","3267378.06530802","","","","","",
"Uruguay","URY","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","3942.025","3802.679","3718.338","4030.033","4272.055","5203.473","5071.461","4569.082","4539.746","5287.814","5434.494","5485.832","5757.19","5441.828","5335.485","5573.84","5489.499","5243.81","5394.157","5922.205","5423.493","4998.121","4536.079","3611.995","3281.965","3138.952","3010.607","3355.305","4587.417","4602.085","3744.007","4305.058","4917.447","4217.05","3714.671","4290.39","5100.797","5159.469","5243.81","6292.572","4895.445","4517.744","4077.704","3956.693","5104.464","5276.813","6120.223","5489.499","7781.374","7411.007","5819.529","7124.981","8140.74","7055.308","6233.9","6233.9","6274.237","","","","","",
"United States","USA","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","1282679.93","1298378.357","1335840.429","1360368.992","1395058.812","1465890.584","1530913.828","1590495.244","1690806.029","1783086.084","2039750.415","2099023.803","2271031.772","2401448.627","2301790.568","2236565.639","2301313.858","2444719.227","2494601.428","2422302.856","2218523.999","2037201.85","1930701.169","1928189.274","1959443.115","1963084.446","2046846.06","2097883.366","2181681.65","2174523.666","1993879.912","1961294.95","2006245.036","2047187.091","2076284.736","2076156.391","2134454.357","2188656.284","2236224.608","2267434.445","2318017.043","2327815.267","2304383.137","2376461.689","2428170.056","2446413.381","2394921.367","2377235.426","2242168.815","2152257.642","2166283.917","2091649.466","2041968.95","2073013.772","2077395.837","2132547.517","2127054.351","","","","","",
"Uzbekistan","UZB","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22101.009","24418.553","20403.188","19119.738","18624.693","19174.743","18954.723","19750.462","19695.457","19475.437","19163.742","20469.194","19083.068","14741.34","14682.668","13314.877","13025.184","12203.776","10315.271","9713.883","8624.784","8126.072","7649.362","7440.343","6560.263","","","","","",
"St. Vincent and the Grenadines","VCT","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","11.001","11.001","11.001","14.668","18.335","14.668","18.335","18.335","22.002","29.336","29.336","29.336","36.67","40.337","33.003","33.003","33.003","33.003","36.67","29.336","36.67","36.67","40.337","47.671","66.006","66.006","66.006","77.007","66.006","77.007","80.674","84.341","84.341","102.676","121.011","128.345","132.012","132.012","161.348","165.015","146.68","179.683","187.017","198.018","220.02","220.02","220.02","227.354","227.354","311.695","220.02","198.018","253.023","209.019","220.02","220.02","220.02","","","","","",
"Venezuela, RB","VEN","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","14895.354","11551.05","8049.065","13124.193","11224.687","13571.567","10619.632","13050.853","13498.227","16068.794","17176.228","10663.636","13963.936","13384.55","31147.498","32174.258","26340.061","30040.064","35826.59","38829.863","49830.863","53409.855","53424.523","52320.756","48694.093","58165.954","59200.048","58451.98","61385.58","60780.525","68407.885","60479.831","73831.378","69302.633","63494.105","60014.122","46717.58","55547.716","77505.712","90604.236","84861.714","100761.826","125657.089","127787.616","87630.299","95650.028","98209.594","85760.129","102356.971","105096.22","113963.026","100926.841","115404.157","103765.099","104230.808","88965.087","76973.997","","","","","",
"British Virgin Islands","VGB","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","3.667","3.667","7.334","7.334","11.001","3.667","14.668","18.335","18.335","22.002","22.002","25.669","25.669","25.669","25.669","29.336","29.336","29.336","29.336","44.004","36.67","40.337","40.337","47.671","55.005","62.339","66.006","66.006","66.006","73.34","84.341","88.008","99.009","110.01","117.344","117.344","121.011","121.011","124.678","128.345","135.679","146.68","161.348","179.683","183.35","187.017","190.684","190.684","198.018","201.685","201.685","201.685","212.686","212.686","212.686","","","","","",
"Virgin Islands (U.S.)","VIR","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","352.032","377.701","414.371","396.036","396.036","421.705","432.706","678.395","982.756","1026.76","20513.198","17377.913","17704.276","17359.578","9948.571","9266.509","2152.529","2277.207","2863.927","3292.966","3755.008","4158.378","4404.067","4818.438","5203.473","5595.842","5724.187","6406.249","7964.724","7385.338","9123.496","8045.398","8723.793","12119.435","13212.201","13197.533","15995.454","18412.007","19061.066","20252.841","23212.11","25584.659","28661.272","29526.684","33919.75","33886.747","32438.282","37388.732","40454.344","43376.943","49343.152","47216.292","44246.022","43490.62","46735.915","50963.966","52559.111","","","","","",
"Vanuatu","VUT","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","29.336","29.336","29.336","33.003","36.67","40.337","55.005","44.004","40.337","58.672","62.339","55.005","62.339","55.005","44.004","51.338","58.672","62.339","62.339","51.338","51.338","55.005","55.005","121.011","58.672","47.671","66.006","62.339","66.006","66.006","62.339","62.339","62.339","66.006","84.341","84.341","80.674","84.341","84.341","88.008","84.341","84.341","58.672","58.672","47.671","99.009","95.342","121.011","121.011","132.012","113.677","106.343","154.014","132.012","146.68","","","","","",
"World","WLD","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","3027083.00490806","3187271.05497323","3419634.30203866","3651507.75724247","3908631.19373737","4203674.78998708","4511466.26281114","4811085.70976037","5234732.88439262","5675663.47043356","6513785.96036639","6899197.3299054","7435837.13418521","7961240.92035558","7918219.91237363","7858302.54562002","8272483.05672657","8606648.76646325","8943422.90953929","9088136.53352132","8764803.68372724","8392350.04288713","8233017.90377602","8185731.48238905","8221406.94857144","8220213.60039764","8440047.68560427","8414443.11042918","8717698.68351535","8906872.59013489","8538309.42560466","8672691.59849294","8393694.06822495","8480146.3767651","8421410.64667946","8498541.665631","8712396.07639304","8824714.83240433","8902854.5812109","9048196.35473901","9279051.91320371","9341401.72643283","9256119.87573299","9508540.90074521","9766774.90592973","9793999.09109388","9830410.67823742","9770320.48595118","9894084.66899926","9783729.39417274","9991202.30895417","9959589.27864719","10138352.4756004","10211222.922553","10371781.0031874","10802058.9584809","10809209.6365008","","","","","",
"Samoa","WSM","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","14.668","18.335","18.335","22.002","25.669","29.336","25.669","25.669","29.336","29.336","29.336","36.67","36.67","36.67","33.003","58.672","47.671","80.674","106.343","95.342","99.009","102.676","113.677","113.677","113.677","113.677","113.677","113.677","113.677","121.011","102.676","106.343","110.01","110.01","113.677","117.344","124.678","128.345","132.012","135.679","143.013","146.68","146.68","154.014","150.347","161.348","165.015","172.349","179.683","187.017","187.017","201.685","198.018","198.018","209.019","234.688","245.689","","","","","",
